Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
AlSu1532Gr,"All-in-one Susa 15"" 32GB RAM Grey",All-in-one,Susa,"15""",32GB RAM,Grey,16*1*1,16,AO58A,Chris,Despatch,30034,Pick
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,16,DR14B,John,Despatch,30051,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,16,AO62C,Emily,Despatch,30025,Pick
AlRe1732Si,"All-in-one Rezar 17"" 32GB RAM Silver",All-in-one,Rezar,"17""",32GB RAM,Silver,16*1*1,16,BM62F,David,Despatch,30060,Pick
TaTR10AdSi,Table TRAMA 1000 Adjustable Silver,Table,TRAMA,1000,Adjustable,Silver,8*1*1,8,BF16B,Amy,Despatch,30060,Pick
NoMuA3ruSi,Notebook Music A3 ruled Silver,Notebook,Music,A3,ruled,Silver,48*10*5,1542,BH82A,John,Despatch,30043,Pick
TVGL32FHWh,"TV GL 32"" FHD White",TV,GL,"32""",FHD,White,8*1*1,8,AT63E,Amy,Despatch,30026,Pick
CaQE18SlBl,Cabinet QEKI 1800 Sliding Black,Cabinet,QEKI,1800,Sliding,Black,8*1*1,8,CW73A,Sarah,Despatch,30098,Pick
LaSu178GWh,"Laptop Susa 17"" 8GB RAM White",Laptop,Susa,"17""",8GB RAM,White,16*1*1,10,AN10E,Emily,Despatch,30065,Pick
KeRe27ErPi,Keyboard Rerar 270 Ergonomic Pink,Keyboard,Rerar,270,Ergonomic,Pink,16*10*1,160,CF02B,Emily,Despatch,30066,Pick
PrReA3AlMi,Printer Rehtorb A3 All-in-one Mix,Printer,Rehtorb,A3,All-in-one,Mix,16*1*1,7,AP22C,Laura,Despatch,30042,Pick
LaPH1532Gr,"Laptop PH 15"" 32GB RAM Grey",Laptop,PH,"15""",32GB RAM,Grey,16*1*1,16,CM32E,Laura,Despatch,30056,Pick
KeRe27WiBl,Keyboard Rerar 270 Wireled Black,Keyboard,Rerar,270,Wireled,Black,16*10*1,160,DU76D,Sarah,Despatch,30006,Pick
PrSoA4MoBl,Printer Sonac A4 Mono Black,Printer,Sonac,A4,Mono,Black,16*1*1,10,BU51C,Emily,Despatch,30005,Pick
CuQE12SlWh,Cupboard QEKI 1200 Sliding White,Cupboard,QEKI,1200,Sliding,White,8*1*1,4,AG02D,John,Despatch,30075,Pick
PrSoA4MoGr,Printer Sonac A4 Mono Grey,Printer,Sonac,A4,Mono,Grey,16*1*1,16,BZ13C,Sarah,Despatch,30076,Pick
LaYn15i5Gr,"Laptop Ynos 15"" i5 Grey",Laptop,Ynos,"15""",i5,Grey,16*1*1,16,DO90D,Emily,Despatch,30069,Pick
KeRe45BlNa,Keyboard Rerar 450 Bluetooth Navi,Keyboard,Rerar,450,Bluetooth,Navi,16*10*1,104,DO53F,John,Despatch,30004,Pick
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,4,DK48F,Jane,Despatch,30071,Pick
TaAE10WoSi,Table AEKI 1000 Workstation Silver,Table,AEKI,1000,Workstation,Silver,8*1*1,1,CM27E,David,Despatch,30008,Pick
CuQE12FiBe,Cupboard QEKI 1200 Filing Beige,Cupboard,QEKI,1200,Filing,Beige,8*1*1,8,BT23C,John,Despatch,30049,Pick
LaSu1732Si,"Laptop Susa 17"" 32GB RAM Silver",Laptop,Susa,"17""",32GB RAM,Silver,16*1*1,12,AZ31G,John,Despatch,30064,Pick
SPNa24SoWh,SPen Nalin 24 Soluble White,SPen,Nalin,24,Soluble,White,48*10*5,435,AG35C,David,Despatch,30095,Pick
GaXEMHePi,Gaming Chair XENO M Head pillow Pink,Gaming Chair,XENO,M,Head pillow,Pink,16*1*1,16,DR13D,Laura,Despatch,30081,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,8,AR27E,Sarah,Despatch,30010,Pick
GaAELErBl,Gaming Chair AEKI L Ergonomic Black,Gaming Chair,AEKI,L,Ergonomic,Black,16*1*1,16,AH17H,Chris,Despatch,30038,Pick
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,3,AM73G,Jane,Despatch,30003,Pick
GaAESErBl,Gaming Chair AEKI S Ergonomic Black,Gaming Chair,AEKI,S,Ergonomic,Black,16*1*1,16,DZ58H,Emily,Despatch,30085,Pick
SPAl12HeGr,SPen Aloyarc 12 Hexagonal Grey,SPen,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,DP44D,John,Despatch,30090,Pick
TVGn42FHGr,"TV Gnusmag 42"" FHD Grey",TV,Gnusmag,"42""",FHD,Grey,8*1*1,8,CZ20H,Sarah,Despatch,30082,Pick
PrNoA3LaBl,Printer Nospe A3 Laser Black,Printer,Nospe,A3,Laser,Black,16*1*1,16,BV86G,Emily,Despatch,30039,Pick
TVGL42FHSi,"TV GL 42"" FHD Silver",TV,GL,"42""",FHD,Silver,8*1*1,6,BP04F,Alex,Despatch,30079,Pick
PrReA2MoWh,Printer Rehtorb A2 Mono White,Printer,Rehtorb,A2,Mono,White,16*1*1,16,BU38B,Laura,Despatch,30092,Pick
PrSoA2WiWh,Printer Sonac A2 Wifi White,Printer,Sonac,A2,Wifi,White,16*1*1,10,DS85G,Jane,Despatch,30043,Pick
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,BN81D,Laura,Despatch,30052,Pick
LaYn178GSi,"Laptop Ynos 17"" 8GB RAM Silver",Laptop,Ynos,"17""",8GB RAM,Silver,16*1*1,16,BM17F,Sarah,Despatch,30067,Pick
PeAl12HeGr,Pencil Aloyarc 12 Hexagonal Grey,Pencil,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,CW53F,Alex,Despatch,30044,Pick
NoGrA5ruGr,Notebook Graph A5 ruled Grey,Notebook,Graph,A5,ruled,Grey,48*10*5,2400,CT84D,Chris,Despatch,30013,Pick
CuWE18LoGr,Cupboard WENO 1800 Locker Grey,Cupboard,WENO,1800,Locker,Grey,8*1*1,8,BL48C,Amy,Despatch,30016,Pick
KeHc35MeWh,Keyboard Hcetigol 350 Mechanical White,Keyboard,Hcetigol,350,Mechanical,White,16*10*1,160,CY03G,Sarah,Despatch,30036,Pick
TaTR10FrWh,Table TRAMA 1000 Frame White,Table,TRAMA,1000,Frame,White,8*1*1,8,AJ17D,Alex,Despatch,30001,Pick
NoExA5liWh,Notebook Excercise A5 line White,Notebook,Excercise,A5,line,White,48*10*5,2365,DU90B,Sarah,Despatch,30030,Pick
CuRG18DoBe,Cupboard RGAP 1800 Door Beige,Cupboard,RGAP,1800,Door,Beige,8*1*1,7,AI22A,Sarah,Despatch,30015,Pick
CaRG90SlBl,Cabinet RGAP 900 Sliding Black,Cabinet,RGAP,900,Sliding,Black,8*1*1,5,AP53A,Sarah,Despatch,30054,Pick
NoScA5doSi,Notebook Scrap A5 dot Silver,Notebook,Scrap,A5,dot,Silver,48*10*5,2400,CX88B,Amy,Despatch,30039,Pick
MoHc45WiBl,Mouse Hcetigol 450 Wireled Black,Mouse,Hcetigol,450,Wireled,Black,16*10*1,160,BQ47H,Emily,Despatch,30003,Pick
CaWE90SlWh,Cabinet WENO 900 Sliding White,Cabinet,WENO,900,Sliding,White,8*1*1,3,BN95D,Emily,Despatch,30010,Pick
OfXELAdPi,Office Chair XENO L Adjustable Pink,Office Chair,XENO,L,Adjustable,Pink,16*1*1,16,DX80E,John,Despatch,30003,Pick
TVGn754KGr,"TV Gnusmag 75"" 4K Grey",TV,Gnusmag,"75""",4K,Grey,8*1*1,7,BH56G,Mike,Despatch,30028,Pick
TVGn32S4Si,"TV Gnusmag 32"" S4K Silver",TV,Gnusmag,"32""",S4K,Silver,8*1*1,6,AR98C,Alex,Despatch,30079,Pick
LaRe1516Si,"Laptop Rezar 15"" 16GB RAM Silver",Laptop,Rezar,"15""",16GB RAM,Silver,16*1*1,16,CH11F,John,Despatch,30051,Pick
NoGrA5ruWh,Notebook Graph A5 ruled White,Notebook,Graph,A5,ruled,White,48*10*5,2400,AF17H,Sarah,Despatch,30069,Pick
TVGn754KWh,"TV Gnusmag 75"" 4K White",TV,Gnusmag,"75""",4K,White,8*1*1,8,CT60C,Sarah,Despatch,30078,Pick
TVYn42SFGr,"TV Ynos 42"" SFHD Grey",TV,Ynos,"42""",SFHD,Grey,8*1*1,7,DZ38E,Emily,Despatch,30086,Pick
TVEs42SFWh,"TV Esnesih 42"" SFHD White",TV,Esnesih,"42""",SFHD,White,8*1*1,8,DR73B,David,Despatch,30025,Pick
MoHc35MePi,Mouse Hcetigol 350 Mechanical Pink,Mouse,Hcetigol,350,Mechanical,Pink,16*10*1,160,BU04H,Alex,Despatch,30032,Pick
LaRe1716Si,"Laptop Rezar 17"" 16GB RAM Silver",Laptop,Rezar,"17""",16GB RAM,Silver,16*1*1,16,AW10B,Mike,Despatch,30051,Pick
GaSELHeWh,Gaming Chair SEWOL L Head pillow White,Gaming Chair,SEWOL,L,Head pillow,White,16*1*1,3,AU35G,Laura,Despatch,30037,Pick
SPRe24SoBl,SPen Reldeats 24 Soluble Black,SPen,Reldeats,24,Soluble,Black,48*10*5,2400,BL52D,Amy,Despatch,30045,Pick
LaYn1432Wh,"Laptop Ynos 14"" 32GB RAM White",Laptop,Ynos,"14""",32GB RAM,White,16*1*1,2,BR20E,Chris,Despatch,30000,Pick
CaWE18LoBl,Cabinet WENO 1800 Locker Black,Cabinet,WENO,1800,Locker,Black,8*1*1,1,CG84E,Laura,Despatch,30041,Pick
GaOGSErGr,Gaming Chair OGAP S Ergonomic Grey,Gaming Chair,OGAP,S,Ergonomic,Grey,16*1*1,16,AO01D,John,Despatch,30042,Pick
TVYn654KGr,"TV Ynos 65"" 4K Grey",TV,Ynos,"65""",4K,Grey,8*1*1,8,BZ22G,Laura,Despatch,30063,Pick
AlOv1732Wh,"All-in-one Ovonel 17"" 32GB RAM White",All-in-one,Ovonel,"17""",32GB RAM,White,16*1*1,1,DF66A,Mike,Despatch,30090,Pick
TVGL65S4Wh,"TV GL 65"" S4K White",TV,GL,"65""",S4K,White,8*1*1,2,DN35G,Jane,Despatch,30058,Pick
LaOv1516Wh,"Laptop Ovonel 15"" 16GB RAM White",Laptop,Ovonel,"15""",16GB RAM,White,16*1*1,16,DK54A,Mike,Despatch,30048,Pick
TVGn65S4Gr,"TV Gnusmag 65"" S4K Grey",TV,Gnusmag,"65""",S4K,Grey,8*1*1,7,DU11C,Sarah,Despatch,30048,Pick
TaTR18WoGr,Table TRAMK 1800 Workstation Grey,Table,TRAMA,1800,Workstation,Grey,8*1*1,6,AW64G,Laura,Despatch,30020,Pick
CaRG18SlBl,Cabinet RGAP 1800 Sliding Black,Cabinet,RGAP,1800,Sliding,Black,8*1*1,8,DW07E,Chris,Despatch,30047,Pick
PrSoA2AlMi,Printer Sonac A2 All-in-one Mix,Printer,Sonac,A2,All-in-one,Mix,16*1*1,16,AH41H,Alex,Despatch,30097,Pick
AlPH148GWh,"All-in-one PH 14"" 8GB RAM White",All-in-one,PH,"14""",8GB RAM,White,16*1*1,16,AS86D,Sarah,Despatch,30035,Pick
CaRG90LoBe,Cabinet RGAP 900 Locker Beige,Cabinet,RGAP,900,Locker,Beige,8*1*1,8,AN30C,Emily,Despatch,30016,Pick
NoMuA4liGr,Notebook Music A4 line Grey,Notebook,Music,A4,line,Grey,48*10*5,2400,AZ02A,Sarah,Despatch,30033,Pick
CuTE90DoBe,Cupboard TEWOL 900 Door Beige,Cupboard,TEWOL,900,Door,Beige,8*1*1,8,BG36H,Emily,Despatch,30012,Pick
NoMuA3doBl,Notebook Music A3 dot Black,Notebook,Music,A3,dot,Black,48*10*5,2400,CY72G,John,Despatch,30004,Pick
TVYn75S4Bl,"TV Ynos 75"" S4K Black",TV,Ynos,"75""",S4K,Black,8*1*1,2,CK40G,Chris,Despatch,30048,Pick
CuTE90FiBl,Cupboard TEWOL 900 Filing Black,Cupboard,TEWOL,900,Filing,Black,8*1*1,8,AX78B,Amy,Despatch,30024,Pick
OfXEMHeGr,Office Chair XENO M Head pillow Grey,Office Chair,XENO,M,Head pillow,Grey,16*1*1,11,BM79H,Alex,Despatch,30024,Pick
AlYn148GGr,"All-in-one Ynos 14"" 8GB RAM Grey",All-in-one,Ynos,"14""",8GB RAM,Grey,16*1*1,15,AT04D,Sarah,Despatch,30034,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,6,AW72H,Amy,Despatch,30058,Pick
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,16,CI89E,Emily,Despatch,30099,Pick
NoExA5liSi,Notebook Excercise A5 line Silver,Notebook,Excercise,A5,line,Silver,48*10*5,1218,DJ02F,Laura,Despatch,30099,Pick
NoExA4liGr,Notebook Excercise A4 line Grey,Notebook,Excercise,A4,line,Grey,48*10*5,707,BI05A,Alex,Despatch,30003,Pick
KeRe27WiWh,Keyboard Rerar 270 Wireled White,Keyboard,Rerar,270,Wireled,White,16*10*1,160,DT35G,John,Despatch,30091,Pick
TaCI15WoBl,Table CITSATNAF 1500 Workstation Black,Table,CITSATNAF,1500,Workstation,Black,8*1*1,7,AS60B,Laura,Despatch,30063,Pick
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,16,BY61H,Sarah,Despatch,30066,Pick
KeRe27ErWh,Keyboard Rerar 270 Ergonomic White,Keyboard,Rerar,270,Ergonomic,White,16*10*1,124,BF51B,Amy,Despatch,30013,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,DK76A,Chris,Despatch,30014,Pick
TaAE10AdWh,Table AEKI 1000 Adjustable White,Table,AEKI,1000,Adjustable,White,8*1*1,8,CN65D,Emily,Despatch,30086,Pick
TVEs32FHSi,"TV Esnesih 32"" FHD Silver",TV,Esnesih,"32""",FHD,Silver,8*1*1,8,AW47D,David,Despatch,30013,Pick
PrReA2AlGr,Printer Rehtorb A2 All-in-one Grey,Printer,Rehtorb,A2,All-in-one,Grey,16*1*1,16,BR07F,David,Despatch,30011,Pick
DrTE12SlWh,Drawer TEWOL 1200 Sliding White,Drawer,TEWOL,1200,Sliding,White,8*1*1,8,DM24H,Emily,Despatch,30013,Pick
DrWE90SlGr,Drawer WENO 900 Sliding Grey,Drawer,WENO,900,Sliding,Grey,8*1*1,8,DZ38B,Chris,Despatch,30087,Pick
MoRe35WiPi,Mouse Rerar 350 Wireled Pink,Mouse,Rerar,350,Wireled,Pink,16*10*1,160,AM19A,Alex,Despatch,30036,Pick
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,2,BP48C,Laura,Despatch,30057,Pick
CuTE90SlBe,Cupboard TEWOL 900 Sliding Beige,Cupboard,TEWOL,900,Sliding,Beige,8*1*1,7,DX61F,John,Despatch,30067,Pick
GaOGSErWh,Gaming Chair OGAP S Ergonomic White,Gaming Chair,OGAP,S,Ergonomic,White,16*1*1,3,AL49B,Sarah,Despatch,30032,Pick
PeAl12SoGr,Pencil Aloyarc 12 Soluble Grey,Pencil,Aloyarc,12,Soluble,Grey,48*10*5,13,DQ83D,Laura,Despatch,30042,Pick
CuTE12SlGr,Cupboard TEWOL 1200 Sliding Grey,Cupboard,TEWOL,1200,Sliding,Grey,8*1*1,4,DL33F,Emily,Despatch,30047,Pick
TVYn42FHWh,"TV Ynos 42"" FHD White",TV,Ynos,"42""",FHD,White,8*1*1,1,AO09B,John,Despatch,30011,Pick
PeNa24WaGr,Pencil Nalin 24 Watercolour Grey,Pencil,Nalin,24,Watercolour,Grey,48*10*5,2400,BF52A,Alex,Despatch,30000,Pick
SPAl12HePi,SPen Aloyarc 12 Hexagonal Pink,SPen,Aloyarc,12,Hexagonal,Pink,48*10*5,2400,BT51A,Sarah,Despatch,30010,Pick
PrPHA4MoWh,Printer PH A4 Mono White,Printer,PH,A4,Mono,White,16*1*1,15,DY36H,Mike,Despatch,30035,Pick
TVEs65SFBl,"TV Esnesih 65"" SFHD Black",TV,Esnesih,"65""",SFHD,Black,8*1*1,8,BZ20C,Chris,Despatch,30031,Pick
LaPH17i5Wh,"Laptop PH 17"" i5 White",Laptop,PH,"17""",i5,White,16*1*1,16,DG49H,David,Despatch,30023,Pick
CuQE90FiBe,Cupboard QEKI 900 Filing Beige,Cupboard,QEKI,900,Filing,Beige,8*1*1,8,AL63B,Emily,Despatch,30005,Pick
AlPH178GBl,"All-in-one PH 17"" 8GB RAM Black",All-in-one,PH,"17""",8GB RAM,Black,16*1*1,16,DP97D,David,Despatch,30023,Pick
CuRG18LoBe,Cupboard RGAP 1800 Locker Beige,Cupboard,RGAP,1800,Locker,Beige,8*1*1,8,BY39H,Alex,Despatch,30070,Pick
CuTE18FiBe,Cupboard TEWOL 1800 Filing Beige,Cupboard,TEWOL,1800,Filing,Beige,8*1*1,3,BL63A,Chris,Despatch,30046,Pick
AlOv158GWh,"All-in-one Ovonel 15"" 8GB RAM White",All-in-one,Ovonel,"15""",8GB RAM,White,16*1*1,7,AU01B,Emily,Despatch,30057,Pick
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,16,DP87H,Alex,Despatch,30049,Pick
NoGrA4doGr,Notebook Graph A4 dot Grey,Notebook,Graph,A4,dot,Grey,48*10*5,2400,DV77D,Amy,Despatch,30052,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,11,AN74G,Laura,Despatch,30054,Pick
GaSELAdWh,Gaming Chair SEWOL L Adjustable White,Gaming Chair,SEWOL,L,Adjustable,White,16*1*1,16,CK56B,Jane,Despatch,30029,Pick
DrRG90LoBl,Drawer RGAP 900 Locker Black,Drawer,RGAP,900,Locker,Black,8*1*1,8,DS79G,Jane,Despatch,30067,Pick
TVEs42FHBl,"TV Esnesih 42"" FHD Black",TV,Esnesih,"42""",FHD,Black,8*1*1,8,DL81F,John,Despatch,30060,Pick
SPAl50HeBl,SPen Aloyarc 50 Hexagonal Black,SPen,Aloyarc,50,Hexagonal,Black,48*10*5,2400,BW45F,Jane,Despatch,30075,Pick
PrNoA2AlBl,Printer Nospe A2 All-in-one Black,Printer,Nospe,A2,All-in-one,Black,16*1*1,16,AQ23C,David,Despatch,30063,Pick
MoHc45MePi,Mouse Hcetigol 450 Mechanical Pink,Mouse,Hcetigol,450,Mechanical,Pink,16*10*1,83,AJ88G,Alex,Despatch,30066,Pick
OfXELAdGr,Office Chair XENO L Adjustable Grey,Office Chair,XENO,L,Adjustable,Grey,16*1*1,16,BF23A,Sarah,Despatch,30031,Pick
NoExA5doBl,Notebook Excercise A5 dot Black,Notebook,Excercise,A5,dot,Black,48*10*5,1698,CV31H,David,Despatch,30003,Pick
PeNa12HeGr,Pencil Nalin 12 Hexagonal Grey,Pencil,Nalin,12,Hexagonal,Grey,48*10*5,1147,BQ98G,John,Despatch,30048,Pick
NoGrA4ruBl,Notebook Graph A4 ruled Black,Notebook,Graph,A4,ruled,Black,48*10*5,2400,CX70D,John,Despatch,30020,Pick
LaOv1732Gr,"Laptop Ovonel 17"" 32GB RAM Grey",Laptop,Ovonel,"17""",32GB RAM,Grey,16*1*1,16,AU51D,Alex,Despatch,30033,Pick
CaRG12FiGr,Cabinet RGAP 1200 Filing Grey,Cabinet,RGAP,1200,Filing,Grey,8*1*1,3,AQ88C,Laura,Despatch,30096,Pick
PeAl12WaPi,Pencil Aloyarc 12 Watercolour Pink,Pencil,Aloyarc,12,Watercolour,Pink,48*10*5,1541,DG90G,Emily,Despatch,30069,Pick
TaCI15WoSi,Table CITSATNAF 1500 Workstation Silver,Table,CITSATNAF,1500,Workstation,Silver,8*1*1,4,AX47D,Laura,Despatch,30008,Pick
NoMuA3liSi,Notebook Music A3 line Silver,Notebook,Music,A3,line,Silver,48*10*5,1475,BK39F,Amy,Despatch,30053,Pick
MoHc35ErWh,Mouse Hcetigol 350 Ergonomic White,Mouse,Hcetigol,350,Ergonomic,White,16*10*1,90,AM11G,Alex,Despatch,30021,Pick
GaXELHeWh,Gaming Chair XENO L Head pillow White,Gaming Chair,XENO,L,Head pillow,White,16*1*1,16,AO50B,Alex,Despatch,30054,Pick
OfSELHeBl,Office Chair SEWOL L Head pillow Black,Office Chair,SEWOL,L,Head pillow,Black,16*1*1,5,BM20D,John,Despatch,30039,Pick
CuWE90DoBl,Cupboard WENO 900 Door Black,Cupboard,WENO,900,Door,Black,8*1*1,1,DL65A,Emily,Despatch,30047,Pick
NoMuA3liSi,Notebook Music A3 line Silver,Notebook,Music,A3,line,Silver,48*10*5,2400,CH28A,John,Despatch,30092,Pick
OfXELLeWh,Office Chair XENO L Leather White,Office Chair,XENO,L,Leather,White,16*1*1,13,BX53G,Mike,Despatch,30053,Pick
AlOv148GGr,"All-in-one Ovonel 14"" 8GB RAM Grey",All-in-one,Ovonel,"14""",8GB RAM,Grey,16*1*1,16,CI16C,Amy,Despatch,30093,Pick
KeHc45MeWh,Keyboard Hcetigol 450 Mechanical White,Keyboard,Hcetigol,450,Mechanical,White,16*10*1,160,BM52D,Laura,Despatch,30079,Pick
LaOv1532Si,"Laptop Ovonel 15"" 32GB RAM Silver",Laptop,Ovonel,"15""",32GB RAM,Silver,16*1*1,16,CY12B,Alex,Despatch,30000,Pick
GaSELLeWh,Gaming Chair SEWOL L Leather White,Gaming Chair,SEWOL,L,Leather,White,16*1*1,5,AL70C,Chris,Despatch,30078,Pick
PrSoA2WiWh,Printer Sonac A2 Wifi White,Printer,Sonac,A2,Wifi,White,16*1*1,3,CY52A,Chris,Despatch,30004,Pick
TVEs424KWh,"TV Esnesih 42"" 4K White",TV,Esnesih,"42""",4K,White,8*1*1,8,AZ71D,Amy,Despatch,30042,Pick
PeRe12WaGr,Pencil Reldeats 12 Watercolour Grey,Pencil,Reldeats,12,Watercolour,Grey,48*10*5,2400,AF64B,Amy,Despatch,30025,Pick
AlOv17i7Gr,"All-in-one Ovonel 17"" i7 Grey",All-in-one,Ovonel,"17""",i7,Grey,16*1*1,15,DH75F,Amy,Despatch,30029,Pick
CaTE90FiGr,Cabinet TEWOL 900 Filing Grey,Cabinet,TEWOL,900,Filing,Grey,8*1*1,3,BX77B,David,Despatch,30081,Pick
LaRe1532Si,"Laptop Rezar 15"" 32GB RAM Silver",Laptop,Rezar,"15""",32GB RAM,Silver,16*1*1,4,AT39G,Jane,Despatch,30002,Pick
GaOGSLeGr,Gaming Chair OGAP S Leather Grey,Gaming Chair,OGAP,S,Leather,Grey,16*1*1,16,DS40F,Sarah,Despatch,30061,Pick
KeRe27MeBl,Keyboard Rerar 270 Mechanical Black,Keyboard,Rerar,270,Mechanical,Black,16*10*1,160,DI31F,Mike,Despatch,30047,Pick
AlRe178GGr,"All-in-one Rezar 17"" 8GB RAM Grey",All-in-one,Rezar,"17""",8GB RAM,Grey,16*1*1,15,CX50F,Jane,Despatch,30090,Pick
AlPH14i7Wh,"All-in-one PH 14"" i7 White",All-in-one,PH,"14""",i7,White,16*1*1,16,AZ63A,Chris,Despatch,30041,Pick
PrPHA2LaBl,Printer PH A2 Laser Black,Printer,PH,A2,Laser,Black,16*1*1,5,BI54G,Emily,Despatch,30047,Pick
NoMuA5doBl,Notebook Music A5 dot Black,Notebook,Music,A5,dot,Black,48*10*5,80,DV51C,David,Despatch,30038,Pick
NoMuA4liBl,Notebook Music A4 line Black,Notebook,Music,A4,line,Black,48*10*5,2400,AJ82A,Chris,Despatch,30030,Pick
TaTR10FrGr,Table TRAMK 1000 Frame Grey,Table,TRAMK,1000,Frame,Grey,8*1*1,8,BH10F,Chris,Despatch,30050,Pick
PrNoA4MoGr,Printer Nospe A4 Mono Grey,Printer,Nospe,A4,Mono,Grey,16*1*1,14,CX21A,Emily,Despatch,30046,Pick
LaSu15i7Bl,"Laptop Susa 15"" i7 Black",Laptop,Susa,"15""",i7,Black,16*1*1,16,CS57G,Emily,Despatch,30010,Pick
SPGi12SoGr,SPen Gib 12 Soluble Grey,SPen,Gib,12,Soluble,Grey,48*10*5,2251,BF34G,Mike,Despatch,30033,Pick
TVYn50SFBl,"TV Ynos 50"" SFHD Black",TV,Ynos,"50""",SFHD,Black,8*1*1,8,AG73B,Sarah,Despatch,30051,Pick
MoPH35WiBl,Mouse PH 350 Wireled Black,Mouse,PH,350,Wireled,Black,16*10*1,160,BO93H,John,Despatch,30045,Pick
TaTR10AdBl,Table TRAMK 1000 Adjustable Black,Table,TRAMK,1000,Adjustable,Black,8*1*1,8,AS26D,Emily,Despatch,30066,Pick
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,16,BU46D,Sarah,Despatch,30012,Pick
PrPHA4InWh,Printer PH A4 Inkjet White,Printer,PH,A4,Inkjet,White,16*1*1,16,CL34C,Sarah,Despatch,30010,Pick
KeHc35MePi,Keyboard Hcetigol 350 Mechanical Pink,Keyboard,Hcetigol,350,Mechanical,Pink,16*10*1,140,CF22H,David,Despatch,30095,Pick
MoRe35BlNa,Mouse Rerar 350 Bluetooth Navi,Mouse,Rerar,350,Bluetooth,Navi,16*10*1,50,CS77F,Jane,Despatch,30029,Pick
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,8,AT14D,Jane,Despatch,30050,Pick
CuRG18SlBl,Cupboard RGAP 1800 Sliding Black,Cupboard,RGAP,1800,Sliding,Black,8*1*1,8,BV30D,Alex,Despatch,30029,Pick
AlYn17i7Si,"All-in-one Ynos 17"" i7 Silver",All-in-one,Ynos,"17""",i7,Silver,16*1*1,16,CP45E,Chris,Despatch,30042,Pick
PrSoA4LaGr,Printer Sonac A4 Laser Grey,Printer,Sonac,A4,Laser,Grey,16*1*1,12,DU14A,Jane,Despatch,30085,Pick
LaOv17i5Si,"Laptop Ovonel 17"" i5 Silver",Laptop,Ovonel,"17""",i5,Silver,16*1*1,16,AT71F,David,Despatch,30042,Pick
MoPH45BlWh,Mouse PH 450 Bluetooth White,Mouse,PH,450,Bluetooth,White,16*10*1,160,CL41E,Chris,Despatch,30024,Pick
TVYn65S4Bl,"TV Ynos 65"" S4K Black",TV,Ynos,"65""",S4K,Black,8*1*1,1,BY43C,Mike,Despatch,30041,Pick
TVEs42S4Wh,"TV Esnesih 42"" S4K White",TV,Esnesih,"42""",S4K,White,8*1*1,5,DY56F,Sarah,Despatch,30052,Pick
AlOv14i5Gr,"All-in-one Ovonel 14"" i5 Grey",All-in-one,Ovonel,"14""",i5,Grey,16*1*1,16,CO12C,David,Despatch,30024,Pick
TaTR15FrBl,Table TRAMK 1500 Frame Black,Table,TRAMK,1500,Frame,Black,8*1*1,8,DF18A,Mike,Despatch,30023,Pick
MoHc27MeNa,Mouse Hcetigol 270 Mechanical Navi,Mouse,Hcetigol,270,Mechanical,Navi,16*10*1,80,BH88E,Laura,Despatch,30082,Pick
TaCI18AuBl,Table CITSATNAF 1800 Auto Adjustable Black,Table,CITSATNAF,1800,Auto Adjustable,Black,8*1*1,8,CI88H,Alex,Despatch,30027,Pick
PrNoA2MoBl,Printer Nospe A2 Mono Black,Printer,Nospe,A2,Mono,Black,16*1*1,10,DV33F,Laura,Despatch,30028,Pick
