Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
PrSoA2AlGr,Printer Sonac A2 All-in-one Grey,Printer,Sonac,A2,All-in-one,Grey,16*1*1,2,BY25C,John,Despatch,30079,Pick
NoExA3liBl,Notebook Excercise A3 line Black,Notebook,Excercise,A3,line,Black,48*10*5,2400,CZ08G,Amy,Despatch,30024,Pick
LaRe1516Gr,"Laptop Rezar 15"" 16GB RAM Grey",Laptop,Rezar,"15""",16GB RAM,Grey,16*1*1,13,CH91A,Alex,Despatch,30083,Pick
PeGi50WaBl,Pencil Gib 50 Watercolour Black,Pencil,Gib,50,Watercolour,Black,48*10*5,459,AP26G,Amy,Despatch,30091,Pick
CaQE90DoWh,Cabinet QEKI 900 Door White,Cabinet,QEKI,900,Door,White,8*1*1,1,AG12H,Sarah,Despatch,30031,Pick
GaOGSLePi,Gaming Chair OGAP S Leather Pink,Gaming Chair,OGAP,S,Leather,Pink,16*1*1,16,DG46B,Jane,Despatch,30062,Pick
CuQE18DoBl,Cupboard QEKI 1800 Door Black,Cupboard,QEKI,1800,Door,Black,8*1*1,3,DZ77A,Mike,Despatch,30094,Pick
CaWE12FiGr,Cabinet WENO 1200 Filing Grey,Cabinet,WENO,1200,Filing,Grey,8*1*1,4,BT41C,Chris,Despatch,30061,Pick
PeAl12HePi,Pencil Aloyarc 12 Hexagonal Pink,Pencil,Aloyarc,12,Hexagonal,Pink,48*10*5,2400,BV51G,Laura,Despatch,30082,Pick
PeAl24SoPi,Pencil Aloyarc 24 Soluble Pink,Pencil,Aloyarc,24,Soluble,Pink,48*10*5,2136,AS47G,Laura,Despatch,30011,Pick
DrQE18LoGr,Drawer QEKI 1800 Locker Grey,Drawer,QEKI,1800,Locker,Grey,8*1*1,8,BV16C,Sarah,Despatch,30047,Pick
AlPH1732Gr,"All-in-one PH 17"" 32GB RAM Grey",All-in-one,PH,"17""",32GB RAM,Grey,16*1*1,16,CP69D,Laura,Despatch,30005,Pick
AlSu14i5Wh,"All-in-one Susa 14"" i5 White",All-in-one,Susa,"14""",i5,White,16*1*1,8,AL97H,Laura,Despatch,30095,Pick
NoExA4ruWh,Notebook Excercise A4 ruled White,Notebook,Excercise,A4,ruled,White,48*10*5,1749,DZ20A,Emily,Despatch,30045,Pick
PrReA3WiBl,Printer Rehtorb A3 Wifi Black,Printer,Rehtorb,A3,Wifi,Black,16*1*1,16,DI40H,John,Despatch,30067,Pick
TVGn75FHSi,"TV Gnusmag 75"" FHD Silver",TV,Gnusmag,"75""",FHD,Silver,8*1*1,7,AM35B,John,Despatch,30099,Pick
MoHc45MeNa,Mouse Hcetigol 450 Mechanical Navi,Mouse,Hcetigol,450,Mechanical,Navi,16*10*1,160,BW45F,Amy,Despatch,30074,Pick
OfXELLeGr,Office Chair XENO L Leather Grey,Office Chair,XENO,L,Leather,Grey,16*1*1,4,AH08A,Chris,Despatch,30086,Pick
PrNoA4AlWh,Printer Nospe A4 All-in-one White,Printer,Nospe,A4,All-in-one,White,16*1*1,5,DS16D,Jane,Despatch,30019,Pick
CaRG18DoGr,Cabinet RGAP 1800 Door Grey,Cabinet,RGAP,1800,Door,Grey,8*1*1,5,AL81C,Sarah,Despatch,30021,Pick
TVGn42S4Bl,"TV Gnusmag 42"" S4K Black",TV,Gnusmag,"42""",S4K,Black,8*1*1,8,DT03G,Jane,Despatch,30066,Pick
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,2,DW78C,David,Despatch,30043,Pick
CuQE18LoBl,Cupboard QEKI 1800 Locker Black,Cupboard,QEKI,1800,Locker,Black,8*1*1,8,DI65A,David,Despatch,30093,Pick
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,8,BQ85D,Alex,Despatch,30023,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,10,CH17D,Chris,Despatch,30025,Pick
TaCI15FrGr,Table CITSATNAF 1500 Frame Grey,Table,CITSATNAF,1500,Frame,Grey,8*1*1,6,DN42C,John,Despatch,30048,Pick
PrNoA3AlWh,Printer Nospe A3 All-in-one White,Printer,Nospe,A3,All-in-one,White,16*1*1,16,AV06C,Amy,Despatch,30057,Pick
TVGL42S4Si,"TV GL 42"" S4K Silver",TV,GL,"42""",S4K,Silver,8*1*1,7,CW07D,Chris,Despatch,30089,Pick
MoRe27MeBl,Mouse Rerar 270 Mechanical Black,Mouse,Rerar,270,Mechanical,Black,16*10*1,20,DV21G,Chris,Despatch,30031,Pick
AlOv178GWh,"All-in-one Ovonel 17"" 8GB RAM White",All-in-one,Ovonel,"17""",8GB RAM,White,16*1*1,16,AR49G,Laura,Despatch,30076,Pick
SPNa50HePi,SPen Nalin 50 Hexagonal Pink,SPen,Nalin,50,Hexagonal,Pink,48*10*5,2400,DY91G,Jane,Despatch,30042,Pick
CaWE90DoBe,Cabinet WENO 900 Door Beige,Cabinet,WENO,900,Door,Beige,8*1*1,2,AO50A,Jane,Despatch,30018,Pick
TVEs75FHBl,"TV Esnesih 75"" FHD Black",TV,Esnesih,"75""",FHD,Black,8*1*1,1,BN46H,Jane,Despatch,30044,Pick
CaRG90LoBe,Cabinet RGAP 900 Locker Beige,Cabinet,RGAP,900,Locker,Beige,8*1*1,8,BV49C,Alex,Despatch,30019,Pick
GaSEMLeGr,Gaming Chair SEWOL M Leather Grey,Gaming Chair,SEWOL,M,Leather,Grey,16*1*1,16,AH26H,John,Despatch,30013,Pick
TVGL50S4Si,"TV GL 50"" S4K Silver",TV,GL,"50""",S4K,Silver,8*1*1,5,CG28E,David,Despatch,30007,Pick
SPRe12WaGr,SPen Reldeats 12 Watercolour Grey,SPen,Reldeats,12,Watercolour,Grey,48*10*5,2400,AF35F,Mike,Despatch,30014,Pick
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,DL08E,Laura,Despatch,30055,Pick
PrNoA3WiBl,Printer Nospe A3 Wifi Black,Printer,Nospe,A3,Wifi,Black,16*1*1,16,DL95B,Jane,Despatch,30026,Pick
PrPHA3LaGr,Printer PH A3 Laser Grey,Printer,PH,A3,Laser,Grey,16*1*1,14,AW81H,Chris,Despatch,30008,Pick
LaYn1532Wh,"Laptop Ynos 15"" 32GB RAM White",Laptop,Ynos,"15""",32GB RAM,White,16*1*1,16,DG01A,Sarah,Despatch,30070,Pick
AlSu14i7Gr,"All-in-one Susa 14"" i7 Grey",All-in-one,Susa,"14""",i7,Grey,16*1*1,14,DO51D,Jane,Despatch,30092,Pick
AlSu1416Bl,"All-in-one Susa 14"" 16GB RAM Black",All-in-one,Susa,"14""",16GB RAM,Black,16*1*1,16,AM85D,David,Despatch,30054,Pick
NoScA5liBl,Notebook Scrap A5 line Black,Notebook,Scrap,A5,line,Black,48*10*5,2400,BN55G,Amy,Despatch,30095,Pick
KeHc27BlBl,Keyboard Hcetigol 270 Bluetooth Black,Keyboard,Hcetigol,270,Bluetooth,Black,16*10*1,133,CW96E,Emily,Despatch,30070,Pick
TVGn654KBl,"TV Gnusmag 65"" 4K Black",TV,Gnusmag,"65""",4K,Black,8*1*1,8,CZ70B,Laura,Despatch,30020,Pick
OfOGLLeWh,Office Chair OGAP L Leather White,Office Chair,OGAP,L,Leather,White,16*1*1,16,CJ55D,Jane,Despatch,30053,Pick
AlRe17i7Gr,"All-in-one Rezar 17"" i7 Grey",All-in-one,Rezar,"17""",i7,Grey,16*1*1,6,BL67D,Chris,Despatch,30088,Pick
KeRe35BlBl,Keyboard Rerar 350 Bluetooth Black,Keyboard,Rerar,350,Bluetooth,Black,16*10*1,68,DH11B,Laura,Despatch,30019,Pick
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,4,DI32B,Mike,Despatch,30090,Pick
TaTR10WoBl,Table TRAMK 1000 Workstation Black,Table,TRAMK,1000,Workstation,Black,8*1*1,8,BS94E,David,Despatch,30049,Pick
KeHc35ErPi,Keyboard Hcetigol 350 Ergonomic Pink,Keyboard,Hcetigol,350,Ergonomic,Pink,16*10*1,59,AZ86H,Sarah,Despatch,30027,Pick
KePH45BlBl,Keyboard PH 450 Bluetooth Black,Keyboard,PH,450,Bluetooth,Black,16*10*1,71,AT16E,Sarah,Despatch,30020,Pick
TVGL32S4Si,"TV GL 32"" S4K Silver",TV,GL,"32""",S4K,Silver,8*1*1,8,DV96G,Alex,Despatch,30064,Pick
PrNoA3WiWh,Printer Nospe A3 Wifi White,Printer,Nospe,A3,Wifi,White,16*1*1,14,DO49H,John,Despatch,30060,Pick
AlOv178GBl,"All-in-one Ovonel 17"" 8GB RAM Black",All-in-one,Ovonel,"17""",8GB RAM,Black,16*1*1,2,BT28H,Amy,Despatch,30089,Pick
DrRG12FiBl,Drawer RGAP 1200 Filing Black,Drawer,RGAP,1200,Filing,Black,8*1*1,8,BK13A,John,Despatch,30067,Pick
CaRG18DoGr,Cabinet RGAP 1800 Door Grey,Cabinet,RGAP,1800,Door,Grey,8*1*1,1,DK20B,Chris,Despatch,30043,Pick
GaOGSHePi,Gaming Chair OGAP S Head pillow Pink,Gaming Chair,OGAP,S,Head pillow,Pink,16*1*1,11,DW59D,Chris,Despatch,30030,Pick
MoSu35MeNa,Mouse Susa 350 Mechanical Navi,Mouse,Susa,350,Mechanical,Navi,16*10*1,160,CK43B,Chris,Despatch,30031,Pick
PrPHA3AlWh,Printer PH A3 All-in-one White,Printer,PH,A3,All-in-one,White,16*1*1,9,CO60C,David,Despatch,30002,Pick
TVYn324KSi,"TV Ynos 32"" 4K Silver",TV,Ynos,"32""",4K,Silver,8*1*1,3,DX78C,David,Despatch,30096,Pick
LaYn17i5Wh,"Laptop Ynos 17"" i5 White",Laptop,Ynos,"17""",i5,White,16*1*1,16,CS18B,Chris,Despatch,30081,Pick
NoScA3doGr,Notebook Scrap A3 dot Grey,Notebook,Scrap,A3,dot,Grey,48*10*5,2400,AH86A,Jane,Despatch,30072,Pick
DrTE18DoBe,Drawer TEWOL 1800 Door Beige,Drawer,TEWOL,1800,Door,Beige,8*1*1,1,DU43F,Sarah,Despatch,30098,Pick
NoGrA5liGr,Notebook Graph A5 line Grey,Notebook,Graph,A5,line,Grey,48*10*5,2400,CJ28E,Jane,Despatch,30024,Pick
SPGi50HePi,SPen Gib 50 Hexagonal Pink,SPen,Gib,50,Hexagonal,Pink,48*10*5,2400,AN44H,Emily,Despatch,30079,Pick
CuTE90DoBe,Cupboard TEWOL 900 Door Beige,Cupboard,TEWOL,900,Door,Beige,8*1*1,1,BR47D,Amy,Despatch,30054,Pick
NoGrA5ruGr,Notebook Graph A5 ruled Grey,Notebook,Graph,A5,ruled,Grey,48*10*5,1374,AJ21E,Sarah,Despatch,30009,Pick
LaOv1516Wh,"Laptop Ovonel 15"" 16GB RAM White",Laptop,Ovonel,"15""",16GB RAM,White,16*1*1,16,BI78C,Amy,Despatch,30035,Pick
KePH35ErPi,Keyboard PH 350 Ergonomic Pink,Keyboard,PH,350,Ergonomic,Pink,16*10*1,112,DK84G,Jane,Despatch,30097,Pick
PrReA2WiWh,Printer Rehtorb A2 Wifi White,Printer,Rehtorb,A2,Wifi,White,16*1*1,16,BG12F,Chris,Despatch,30039,Pick
AlOv1716Si,"All-in-one Ovonel 17"" 16GB RAM Silver",All-in-one,Ovonel,"17""",16GB RAM,Silver,16*1*1,1,DU70H,Alex,Despatch,30088,Pick
LaPH178GBl,"Laptop PH 17"" 8GB RAM Black",Laptop,PH,"17""",8GB RAM,Black,16*1*1,16,AY80F,Amy,Despatch,30082,Pick
GaOGMLeWh,Gaming Chair OGAP M Leather White,Gaming Chair,OGAP,M,Leather,White,16*1*1,12,AN01F,Sarah,Despatch,30006,Pick
GaSEMAdWh,Gaming Chair SEWOL M Adjustable White,Gaming Chair,SEWOL,M,Adjustable,White,16*1*1,16,AH51B,Sarah,Despatch,30065,Pick
OfSESHeGr,Office Chair SEWOL S Head pillow Grey,Office Chair,SEWOL,S,Head pillow,Grey,16*1*1,16,AR64E,Jane,Despatch,30010,Pick
KeSu35ErBl,Keyboard Susa 350 Ergonomic Black,Keyboard,Susa,350,Ergonomic,Black,16*10*1,27,DL98G,Mike,Despatch,30083,Pick
AlYn14i5Bl,"All-in-one Ynos 14"" i5 Black",All-in-one,Ynos,"14""",i5,Black,16*1*1,16,AF51C,David,Despatch,30049,Pick
NoExA4liSi,Notebook Excercise A4 line Silver,Notebook,Excercise,A4,line,Silver,48*10*5,652,DG01E,Sarah,Despatch,30092,Pick
OfAELAdGr,Office Chair AEKI L Adjustable Grey,Office Chair,AEKI,L,Adjustable,Grey,16*1*1,16,AO88B,Alex,Despatch,30017,Pick
TaCI18FrGr,Table CITSATNAF 1800 Frame Grey,Table,CITSATNAF,1800,Frame,Grey,8*1*1,6,DQ63G,Laura,Despatch,30026,Pick
NoMuA3ruGr,Notebook Music A3 ruled Grey,Notebook,Music,A3,ruled,Grey,48*10*5,248,CM96B,Alex,Despatch,30083,Pick
OfAELLePi,Office Chair AEKI L Leather Pink,Office Chair,AEKI,L,Leather,Pink,16*1*1,11,AV50H,Emily,Despatch,30028,Pick
TVGL32S4Bl,"TV GL 32"" S4K Black",TV,GL,"32""",S4K,Black,8*1*1,8,AU11G,Alex,Despatch,30085,Pick
KePH45BlBl,Keyboard PH 450 Bluetooth Black,Keyboard,PH,450,Bluetooth,Black,16*10*1,160,BL37D,Alex,Despatch,30030,Pick
AlYn1716Bl,"All-in-one Ynos 17"" 16GB RAM Black",All-in-one,Ynos,"17""",16GB RAM,Black,16*1*1,15,AO06A,Laura,Despatch,30022,Pick
SPGi50HeBl,SPen Gib 50 Hexagonal Black,SPen,Gib,50,Hexagonal,Black,48*10*5,1963,AJ75A,Emily,Despatch,30006,Pick
CaRG18FiBe,Cabinet RGAP 1800 Filing Beige,Cabinet,RGAP,1800,Filing,Beige,8*1*1,8,BL32E,Mike,Despatch,30047,Pick
GaXEMHePi,Gaming Chair XENO M Head pillow Pink,Gaming Chair,XENO,M,Head pillow,Pink,16*1*1,16,DG14A,Mike,Despatch,30097,Pick
DrRG90FiBe,Drawer RGAP 900 Filing Beige,Drawer,RGAP,900,Filing,Beige,8*1*1,8,BZ32H,Emily,Despatch,30076,Pick
CaQE18SlBe,Cabinet QEKI 1800 Sliding Beige,Cabinet,QEKI,1800,Sliding,Beige,8*1*1,8,DN37C,Laura,Despatch,30061,Pick
MoPH45WiNa,Mouse PH 450 Wireled Navi,Mouse,PH,450,Wireled,Navi,16*10*1,118,BT34A,Amy,Despatch,30073,Pick
DrQE18DoWh,Drawer QEKI 1800 Door White,Drawer,QEKI,1800,Door,White,8*1*1,2,CJ82F,John,Despatch,30037,Pick
CaTE12LoGr,Cabinet TEWOL 1200 Locker Grey,Cabinet,TEWOL,1200,Locker,Grey,8*1*1,8,AU44F,Mike,Despatch,30024,Pick
SPAl50WaPi,SPen Aloyarc 50 Watercolour Pink,SPen,Aloyarc,50,Watercolour,Pink,48*10*5,907,BI80D,Emily,Despatch,30083,Pick
DrQE18DoWh,Drawer QEKI 1800 Door White,Drawer,QEKI,1800,Door,White,8*1*1,1,DZ50G,Alex,Despatch,30091,Pick
PrReA4WiMi,Printer Rehtorb A4 Wifi Mix,Printer,Rehtorb,A4,Wifi,Mix,16*1*1,16,AK23A,Alex,Despatch,30040,Pick
CuWE90SlGr,Cupboard WENO 900 Sliding Grey,Cupboard,WENO,900,Sliding,Grey,8*1*1,8,BW23G,David,Despatch,30090,Pick
CuQE90DoBe,Cupboard QEKI 900 Door Beige,Cupboard,QEKI,900,Door,Beige,8*1*1,8,DI44C,Laura,Despatch,30038,Pick
CaRG18SlGr,Cabinet RGAP 1800 Sliding Grey,Cabinet,RGAP,1800,Sliding,Grey,8*1*1,8,DG55B,Laura,Despatch,30019,Pick
PrReA4MoMi,Printer Rehtorb A4 Mono Mix,Printer,Rehtorb,A4,Mono,Mix,16*1*1,16,DP22H,Emily,Despatch,30094,Pick
TVYn32S4Bl,"TV Ynos 32"" S4K Black",TV,Ynos,"32""",S4K,Black,8*1*1,2,AJ67H,Laura,Despatch,30088,Pick
TVGL42FHBl,"TV GL 42"" FHD Black",TV,GL,"42""",FHD,Black,8*1*1,1,BM80F,John,Despatch,30014,Pick
CuQE90DoBe,Cupboard QEKI 900 Door Beige,Cupboard,QEKI,900,Door,Beige,8*1*1,7,DJ35G,Amy,Despatch,30046,Pick
TVEs424KSi,"TV Esnesih 42"" 4K Silver",TV,Esnesih,"42""",4K,Silver,8*1*1,8,CV39A,Jane,Despatch,30025,Pick
SPRe12SoGr,SPen Reldeats 12 Soluble Grey,SPen,Reldeats,12,Soluble,Grey,48*10*5,2400,DJ86A,Sarah,Despatch,30080,Pick
AlSu17i5Gr,"All-in-one Susa 17"" i5 Grey",All-in-one,Susa,"17""",i5,Grey,16*1*1,6,AX17G,Jane,Despatch,30050,Pick
PeGi50SoGr,Pencil Gib 50 Soluble Grey,Pencil,Gib,50,Soluble,Grey,48*10*5,2400,BN54C,Laura,Despatch,30091,Pick
OfSELHeGr,Office Chair SEWOL L Head pillow Grey,Office Chair,SEWOL,L,Head pillow,Grey,16*1*1,16,AP76H,Jane,Despatch,30044,Pick
MoSu45WiWh,Mouse Susa 450 Wireled White,Mouse,Susa,450,Wireled,White,16*10*1,122,BZ38F,John,Despatch,30086,Pick
KeRe45ErPi,Keyboard Rerar 450 Ergonomic Pink,Keyboard,Rerar,450,Ergonomic,Pink,16*10*1,160,BR44E,John,Despatch,30065,Pick
OfAESErWh,Office Chair AEKI S Ergonomic White,Office Chair,AEKI,S,Ergonomic,White,16*1*1,16,BF40E,Alex,Despatch,30041,Pick
NoExA3ruGr,Notebook Excercise A3 ruled Grey,Notebook,Excercise,A3,ruled,Grey,48*10*5,2400,CQ22D,Alex,Despatch,30065,Pick
PeAl12HePi,Pencil Aloyarc 12 Hexagonal Pink,Pencil,Aloyarc,12,Hexagonal,Pink,48*10*5,2400,AU01F,Amy,Despatch,30048,Pick
LaRe15i5Si,"Laptop Rezar 15"" i5 Silver",Laptop,Rezar,"15""",i5,Silver,16*1*1,16,BP12E,Sarah,Despatch,30052,Pick
TaTR15FrBl,Table TRAMA 1500 Frame Black,Table,TRAMA,1500,Frame,Black,8*1*1,8,CO82D,Chris,Despatch,30057,Pick
TaAE10AuWh,Table AEKI 1000 Auto Adjustable White,Table,AEKI,1000,Auto Adjustable,White,8*1*1,2,AR45B,Laura,Despatch,30000,Pick
CaQE12DoBl,Cabinet QEKI 1200 Door Black,Cabinet,QEKI,1200,Door,Black,8*1*1,8,AI81G,John,Despatch,30092,Pick
TaAE18AdSi,Table AEKI 1800 Adjustable Silver,Table,AEKI,1800,Adjustable,Silver,8*1*1,8,BK86C,Chris,Despatch,30067,Pick
GaAESLeWh,Gaming Chair AEKI S Leather White,Gaming Chair,AEKI,S,Leather,White,16*1*1,16,AI57G,Laura,Despatch,30048,Pick
KeHc45WiPi,Keyboard Hcetigol 450 Wireled Pink,Keyboard,Hcetigol,450,Wireled,Pink,16*10*1,160,DQ86C,Alex,Despatch,30059,Pick
KeSu27MePi,Keyboard Susa 270 Mechanical Pink,Keyboard,Susa,270,Mechanical,Pink,16*10*1,160,DN18F,Chris,Despatch,30025,Pick
DrTE18SlBl,Drawer TEWOL 1800 Sliding Black,Drawer,TEWOL,1800,Sliding,Black,8*1*1,3,CK97B,Laura,Despatch,30077,Pick
PrSoA4WiWh,Printer Sonac A4 Wifi White,Printer,Sonac,A4,Wifi,White,16*1*1,16,CH30E,Amy,Despatch,30045,Pick
LaRe178GWh,"Laptop Rezar 17"" 8GB RAM White",Laptop,Rezar,"17""",8GB RAM,White,16*1*1,16,CF48E,Amy,Despatch,30084,Pick
PrPHA2LaWh,Printer PH A2 Laser White,Printer,PH,A2,Laser,White,16*1*1,12,CH47B,David,Despatch,30062,Pick
TaTR10AdSi,Table TRAMK 1000 Adjustable Silver,Table,TRAMK,1000,Adjustable,Silver,8*1*1,4,DQ82F,John,Despatch,30018,Pick
PeGi12HeWh,Pencil Gib 12 Hexagonal White,Pencil,Gib,12,Hexagonal,White,48*10*5,2400,AK09G,Laura,Despatch,30051,Pick
PrNoA4InBl,Printer Nospe A4 Inkjet Black,Printer,Nospe,A4,Inkjet,Black,16*1*1,16,BN89C,Laura,Despatch,30026,Pick
LaRe178GSi,"Laptop Rezar 17"" 8GB RAM Silver",Laptop,Rezar,"17""",8GB RAM,Silver,16*1*1,15,DZ14F,Emily,Despatch,30055,Pick
CaRG90FiBe,Cabinet RGAP 900 Filing Beige,Cabinet,RGAP,900,Filing,Beige,8*1*1,8,BG34B,Alex,Despatch,30002,Pick
TVYn65FHWh,"TV Ynos 65"" FHD White",TV,Ynos,"65""",FHD,White,8*1*1,8,CX94E,Laura,Despatch,30093,Pick
LaSu15i7Si,"Laptop Susa 15"" i7 Silver",Laptop,Susa,"15""",i7,Silver,16*1*1,16,CL65G,Sarah,Despatch,30058,Pick
CaWE18LoWh,Cabinet WENO 1800 Locker White,Cabinet,WENO,1800,Locker,White,8*1*1,8,CV49C,Mike,Despatch,30069,Pick
MoHc27ErWh,Mouse Hcetigol 270 Ergonomic White,Mouse,Hcetigol,270,Ergonomic,White,16*10*1,96,DK21B,Emily,Despatch,30015,Pick
TVYn754KWh,"TV Ynos 75"" 4K White",TV,Ynos,"75""",4K,White,8*1*1,8,AR75H,Chris,Despatch,30052,Pick
PrPHA3InMi,Printer PH A3 Inkjet Mix,Printer,PH,A3,Inkjet,Mix,16*1*1,16,BW81E,Emily,Despatch,30021,Pick
GaAESHeWh,Gaming Chair AEKI S Head pillow White,Gaming Chair,AEKI,S,Head pillow,White,16*1*1,8,CF71B,Jane,Despatch,30097,Pick
CuQE12DoWh,Cupboard QEKI 1200 Door White,Cupboard,QEKI,1200,Door,White,8*1*1,8,AK39A,Alex,Despatch,30000,Pick
CaWE90LoBe,Cabinet WENO 900 Locker Beige,Cabinet,WENO,900,Locker,Beige,8*1*1,8,DW27F,Jane,Despatch,30030,Pick
KeSu45MePi,Keyboard Susa 450 Mechanical Pink,Keyboard,Susa,450,Mechanical,Pink,16*10*1,112,CH21D,Chris,Despatch,30086,Pick
PeNa50WaPi,Pencil Nalin 50 Watercolour Pink,Pencil,Nalin,50,Watercolour,Pink,48*10*5,2400,DK69A,Mike,Despatch,30067,Pick
AlRe15i5Si,"All-in-one Rezar 15"" i5 Silver",All-in-one,Rezar,"15""",i5,Silver,16*1*1,16,AT60H,Chris,Despatch,30062,Pick
PrNoA3AlBl,Printer Nospe A3 All-in-one Black,Printer,Nospe,A3,All-in-one,Black,16*1*1,16,CK96F,Jane,Despatch,30084,Pick
KeHc35MeNa,Keyboard Hcetigol 350 Mechanical Navi,Keyboard,Hcetigol,350,Mechanical,Navi,16*10*1,49,DY95E,Sarah,Despatch,30002,Pick
TaAE18WoBl,Table AEKI 1800 Workstation Black,Table,AEKI,1800,Workstation,Black,8*1*1,8,BZ11B,David,Despatch,30099,Pick
KeHc35ErWh,Keyboard Hcetigol 350 Ergonomic White,Keyboard,Hcetigol,350,Ergonomic,White,16*10*1,70,BS66C,Alex,Despatch,30061,Pick
PeNa12WaWh,Pencil Nalin 12 Watercolour White,Pencil,Nalin,12,Watercolour,White,48*10*5,2400,AS38C,Jane,Despatch,30008,Pick
GaSEMLeWh,Gaming Chair SEWOL M Leather White,Gaming Chair,SEWOL,M,Leather,White,16*1*1,16,BZ42C,John,Despatch,30024,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,DI97B,Sarah,Despatch,30077,Pick
GaXEMAdWh,Gaming Chair XENO M Adjustable White,Gaming Chair,XENO,M,Adjustable,White,16*1*1,16,BW50D,David,Despatch,30042,Pick
TVEs32FHWh,"TV Esnesih 32"" FHD White",TV,Esnesih,"32""",FHD,White,8*1*1,4,BR85A,Emily,Despatch,30049,Pick
GaOGLAdPi,Gaming Chair OGAP L Adjustable Pink,Gaming Chair,OGAP,L,Adjustable,Pink,16*1*1,1,DH71D,Sarah,Despatch,30073,Pick
KeSu35ErNa,Keyboard Susa 350 Ergonomic Navi,Keyboard,Susa,350,Ergonomic,Navi,16*10*1,160,DP32E,Mike,Despatch,30015,Pick
GaXEMLeGr,Gaming Chair XENO M Leather Grey,Gaming Chair,XENO,M,Leather,Grey,16*1*1,10,DR68C,Jane,Despatch,30021,Pick
LaRe148GSi,"Laptop Rezar 14"" 8GB RAM Silver",Laptop,Rezar,"14""",8GB RAM,Silver,16*1*1,7,AJ61H,Sarah,Despatch,30055,Pick
GaXELHeGr,Gaming Chair XENO L Head pillow Grey,Gaming Chair,XENO,L,Head pillow,Grey,16*1*1,5,DL75E,Chris,Despatch,30078,Pick
PrPHA3InWh,Printer PH A3 Inkjet White,Printer,PH,A3,Inkjet,White,16*1*1,16,AI88D,Emily,Despatch,30087,Pick
TVEs65S4Si,"TV Esnesih 65"" S4K Silver",TV,Esnesih,"65""",S4K,Silver,8*1*1,8,AT33C,Jane,Despatch,30082,Pick
TVGL75FHGr,"TV GL 75"" FHD Grey",TV,GL,"75""",FHD,Grey,8*1*1,8,BN12E,Laura,Despatch,30055,Pick
OfAEMLePi,Office Chair AEKI M Leather Pink,Office Chair,AEKI,M,Leather,Pink,16*1*1,16,BR59D,Laura,Despatch,30053,Pick
OfSELAdBl,Office Chair SEWOL L Adjustable Black,Office Chair,SEWOL,L,Adjustable,Black,16*1*1,10,DW98G,David,Despatch,30057,Pick
TVYn42SFBl,"TV Ynos 42"" SFHD Black",TV,Ynos,"42""",SFHD,Black,8*1*1,8,AH93C,Emily,Despatch,30013,Pick
AlRe158GGr,"All-in-one Rezar 15"" 8GB RAM Grey",All-in-one,Rezar,"15""",8GB RAM,Grey,16*1*1,14,AS26B,John,Despatch,30024,Pick
CuRG18LoGr,Cupboard RGAP 1800 Locker Grey,Cupboard,RGAP,1800,Locker,Grey,8*1*1,8,DM32B,Laura,Despatch,30008,Pick
TaTR10WoBl,Table TRAMA 1000 Workstation Black,Table,TRAMK,1000,Workstation,Black,8*1*1,4,AF71H,Chris,Despatch,30017,Pick
PrSoA2InWh,Printer Sonac A2 Inkjet White,Printer,Sonac,A2,Inkjet,White,16*1*1,16,AX23G,Sarah,Despatch,30052,Pick
TVGL654KBl,"TV GL 65"" 4K Black",TV,GL,"65""",4K,Black,8*1*1,8,BO20A,Alex,Despatch,30093,Pick
TVGL65SFSi,"TV GL 65"" SFHD Silver",TV,GL,"65""",SFHD,Silver,8*1*1,2,BQ42C,John,Despatch,30093,Pick
KeHc27MePi,Keyboard Hcetigol 270 Mechanical Pink,Keyboard,Hcetigol,270,Mechanical,Pink,16*10*1,20,BR14C,Laura,Despatch,30063,Pick
SPGi12SoPi,SPen Gib 12 Soluble Pink,SPen,Gib,12,Soluble,Pink,48*10*5,2400,CV28E,Laura,Despatch,30047,Pick
PrReA3LaGr,Printer Rehtorb A3 Laser Grey,Printer,Rehtorb,A3,Laser,Grey,16*1*1,11,CN63D,Emily,Despatch,30010,Pick
LaSu15i5Bl,"Laptop Susa 15"" i5 Black",Laptop,Susa,"15""",i5,Black,16*1*1,3,AM84F,David,Despatch,30049,Pick
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,16,AG25A,Alex,Despatch,30013,Pick
CaQE12FiBe,Cabinet QEKI 1200 Filing Beige,Cabinet,QEKI,1200,Filing,Beige,8*1*1,8,AG16E,Mike,Despatch,30051,Pick
